FlightId,DaysToDeparture,BookedSeats,TotalCapacity,CompetitorPrice,SeasonalityIndex,OptimalFare
FL-01125,34,99,180,388.8676731829017,1.4034355998832895,391.59670505650047
FL-01126,17,142,180,185.55109048238347,1.2298058373272562,341.3266070956455
FL-01127,43,90,180,264.92322583375136,1.0483074775632693,265.8646030398933
FL-01128,59,74,220,176.34528435126134,0.8215090257553497,182.00071648988973
FL-01129,51,90,300,175.67626583092184,1.1761171813025273,223.52844074023213
FL-01130,54,78,300,218.54373466298182,1.4462581149403628,259.7260407242614
FL-01131,24,79,150,319.83863910762943,1.217465882891656,324.6852044865044
FL-01132,25,152,220,424.6710124069763,1.4801554232336454,459.63346459026957
FL-01133,71,62,300,319.9235619080554,0.895515782789321,201.22688351238108
FL-01134,52,87,220,267.4168136963044,1.197813573216386,252.16522497041373
FL-01135,70,21,150,178.82354661786536,1.3586875336045008,185.54865960934296
FL-01136,88,3,150,342.6034331140953,1.1678785117880013,201.96825277818738
FL-01137,33,73,150,244.94400526911187,0.8637464491912309,219.40370459780354
FL-01138,49,49,180,365.22696227100164,1.2080202010830523,299.202358069719
FL-01139,29,115,220,492.0157086963464,1.2282165340897302,352.09485034696826
FL-01140,63,27,150,188.96001251714256,1.310096473932747,224.5227673016571
FL-01141,22,135,220,224.24388955267898,1.3328480606158317,346.4846546540902
FL-01142,26,94,180,315.58308833478117,1.339540881747425,353.0973713892336
FL-01143,28,97,180,489.0148353710753,1.2644110755472762,387.31639592539193
FL-01144,85,7,150,420.13342169449845,0.9510678304930608,221.17541160830862
FL-01145,49,64,150,464.3802176069905,1.0829650290876356,317.33068370759247
FL-01146,71,54,300,266.80019696652755,1.343290980830079,217.22524626435785
FL-01147,81,17,220,497.2134658225081,1.4673988883805693,260.465722849024
FL-01148,84,9,150,185.9914856224551,0.8552628753856354,128.21513132506308
FL-01149,49,131,300,168.54051711613528,1.1748756744580364,237.23918847084838
FL-01150,20,110,220,449.4609194689098,1.0187655899270145,319.31765109261266
FL-01151,86,5,150,474.5427045724452,0.9577757260217808,216.22805002880256
FL-01152,63,64,300,181.7048751411356,1.1540674784638005,188.12576423610258
FL-01153,61,59,300,189.69959936104453,1.2242625383895758,205.26097389035792
FL-01154,49,86,220,161.61095521452083,0.806840561993637,180.07298582695975
FL-01155,71,59,300,186.57764692495343,1.3461446005408337,219.78298637194257
FL-01156,1,144,220,223.29693588009832,1.3739174918816133,395.0703873450902
FL-01157,13,174,220,489.52681661850033,1.4758575771975533,484.840016350223
FL-01158,87,6,220,383.75107778388815,0.9264506132572865,189.23735464846567
FL-01159,51,75,180,422.49355893148976,1.2161867936526636,315.52323587243416
FL-01160,56,80,300,421.64879129203274,1.0986377614334761,260.06121654495655
FL-01161,83,16,220,337.27581242272515,1.0343794960887456,193.07322356633696
FL-01162,62,33,150,429.121142199556,1.1959434160062532,293.8061344998099
FL-01163,32,95,180,358.53263633648936,1.347668165256485,358.97709726618757
FL-01164,30,74,180,260.09113416117515,0.8161369484116471,205.86163919628368
FL-01165,29,125,300,346.38853806894025,1.4785800787963308,367.11078614175585
FL-01166,49,89,220,336.72800514707967,1.3669171099939974,301.47416971600325
FL-01167,45,116,300,438.20856881576225,1.325807592551905,349.37735419790977
FL-01168,30,84,180,493.60452608358065,1.3322711675263523,395.8033602321216
FL-01169,16,122,220,293.8648978973257,1.0723424967330568,307.274934616243
FL-01170,40,72,150,417.18673745447586,1.3261343855913696,351.1330138465324
FL-01171,19,104,220,184.91705141334674,1.0707391460220703,261.2757135769797
FL-01172,18,132,180,421.890979306901,1.4290947807023553,444.7665369198378
FL-01173,1,93,150,279.9959191976312,0.9240556683145288,287.46934853915945
FL-01174,78,19,220,163.78655701139033,1.004643196950606,127.3522515338703
FL-01175,47,54,150,277.13616249676204,1.1859362798893534,275.9167922250517
FL-01176,66,31,150,363.72496282257566,1.0234477251210907,224.9045181484586
FL-01177,38,77,180,191.7375586885133,1.0969660717066914,245.14573057039135
FL-01178,51,47,150,473.4120723505891,1.1446958825790163,309.5409439258432
FL-01179,63,88,300,177.1853446454935,1.399447344169456,237.1144326896854
FL-01180,4,147,180,475.50235194160814,1.166234577526085,417.8645434117914
FL-01181,1,180,300,397.4981312774903,1.0537218940301925,341.10636064086566
FL-01182,8,105,150,265.3992613949713,0.9734153148245811,297.2290094552952
FL-01183,29,193,300,286.76262169818267,1.086073185154538,308.9382559607792
FL-01184,55,61,220,409.2832776564605,1.161015273090059,273.24524149793075
FL-01185,3,92,150,360.51488530842255,1.3222804000422654,403.11005236507583
FL-01186,32,128,220,385.07502250923085,0.884734143320637,306.6563933701607
FL-01187,10,224,300,286.207615779718,0.9551264317674056,289.37942862861513
FL-01188,74,32,220,320.7347186326597,1.0657578111080712,197.45488202270587
FL-01189,83,7,150,496.4536194132627,1.0522788835836603,254.45206468447412
FL-01190,34,89,220,224.8730046749012,1.0742236613236482,251.0060136931381
FL-01191,87,8,300,296.24966528274604,1.3554648852482272,184.76260596443754
FL-01192,55,79,300,252.13811565088855,1.0269080820735212,225.34557009605905
FL-01193,32,154,300,417.7890286539474,1.1513287262818652,338.654561577884
FL-01194,50,54,150,417.40441898300224,1.2367349230005276,307.0011332099396
FL-01195,7,197,300,252.35591134908856,0.9625249851285236,295.25736181266086
FL-01196,8,133,150,178.48661082154402,1.3030867710032772,371.6941184866522
FL-01197,65,57,220,154.00143683527142,1.1829779238167968,182.06952228926517
FL-01198,57,97,300,299.60768663486994,1.1127468141219645,242.97304515141778
FL-01199,67,35,220,293.6181580175198,1.3668488187168197,229.4968823084313
FL-01200,88,2,180,495.936457523952,0.9704466814296274,219.9892639012278
FL-01201,87,5,220,314.43072649418787,1.4182231794300262,205.00070542194598
FL-01202,59,41,180,239.74642935139724,1.1927341147566928,231.29564107883166
FL-01203,72,43,220,461.9303043610136,1.2264224155657608,284.05682666308394
FL-01204,54,39,150,321.8737823787525,1.41254127491826,283.33909593876007
FL-01205,67,44,220,359.7114723237022,1.3723078814945353,270.9288403305971
FL-01206,51,48,150,183.48404864987444,1.2210934481753304,236.47950699076992
FL-01207,8,116,150,284.02074256542096,1.3272313926937218,403.43641941400625
FL-01208,34,121,300,480.4782860658254,1.1033236431630278,328.1827332375952
FL-01209,35,70,150,356.3268844613989,1.1831644274498223,305.74169976553463
FL-01210,88,2,180,270.5756492998616,0.8434490956959578,147.98941742528123
FL-01211,78,38,300,368.9835132210576,0.8629005426000328,176.37859037972993
FL-01212,32,119,300,468.64388135234066,1.3805977829304323,376.1369175246652
FL-01213,46,103,220,245.89671016540652,0.8417701589777478,187.42705113609725
FL-01214,16,115,150,326.7908514647361,0.9185793879428251,294.2930475343909
FL-01215,68,26,150,485.54172886911437,1.357082861265309,287.93450173508893
FL-01216,37,97,180,210.33865015445843,0.8008021654397794,220.00168507127282
FL-01217,54,53,220,401.88237395884903,0.997683030192105,260.23286882740206
FL-01218,85,12,220,365.0683528710438,1.2088270604786353,201.86867757937654
FL-01219,14,205,300,387.8862958992222,1.2168149520285076,393.24493934298005
FL-01220,55,84,300,272.92687073364937,1.3440070357606315,273.7408487727087
FL-01221,48,104,300,259.8577807193177,1.1541483781445194,250.05001664279825
FL-01222,82,10,180,389.4733847059297,1.1565813086716792,200.42093287008646
FL-01223,7,165,180,225.44014978659087,1.3077174028784904,396.9285117247256
FL-01224,74,32,300,296.8791607006518,1.1490371242863984,200.6904623385412
FL-01225,7,174,220,215.8611261185213,1.2259437605945318,346.8999127504216
FL-01226,33,88,180,152.90669439316542,1.4284418477785357,308.35233170059024
FL-01227,23,160,220,489.5200760133243,1.0810157053286604,383.9249858149961
FL-01228,85,8,220,301.0960425297467,1.0695875496434555,179.34958260353818
FL-01229,19,96,150,489.27236504693883,0.80248429430534,319.4969898049118
FL-01230,19,187,300,199.11323191873913,1.2293983830648623,325.20606037039266
FL-01231,36,79,150,355.57837281012013,0.8208403351849924,254.2731725679743
FL-01232,29,127,300,220.34091147693385,1.1529039428098213,273.9134783083428
FL-01233,60,67,300,426.52594443714617,1.3629636523225588,294.2826888463922
FL-01234,82,13,220,424.2960460663413,1.1849447493637641,221.69553357235444
FL-01235,2,262,300,189.41250216375914,0.9887453156516732,321.44643166383867
FL-01236,1,146,220,469.2225585067362,1.3503178950145598,435.13114652494573
FL-01237,47,87,220,218.1203765211286,0.9888019028577772,229.1220037010715
FL-01238,69,48,300,364.54206955627615,1.313122246662129,246.09056866159895
FL-01239,20,161,220,494.9717670306964,1.227180918633162,411.3893075634256
FL-01240,11,188,220,458.8387871682273,0.9189974077236008,363.2871955409192
FL-01241,2,173,220,484.79737499640913,1.43359371239093,481.72796156579625
FL-01242,67,34,180,269.9095699263418,0.940450578070037,180.00833198212356
FL-01243,87,5,220,186.95147477681218,1.492710951898469,160.34800323449898
FL-01244,12,96,180,215.92140565130754,0.8051173420584585,229.94633452749483
FL-01245,20,99,180,325.17321327681486,0.9844383640000322,287.62880785644404
FL-01246,5,179,220,427.63038739566275,0.9399022080919393,374.2772842641328
FL-01247,37,105,220,202.55377546435633,0.8097953871193239,221.0688797548774
FL-01248,38,101,180,380.90603629126497,1.312657530103121,334.9464100593233
FL-01249,9,122,180,263.2521614138292,1.2853980614697174,375.1973402772807
FL-01250,53,79,220,269.4207253372537,1.3546456750484515,287.94233315064355
FL-01251,44,89,220,381.67120555527424,0.9796889825251958,277.4429364218511
FL-01252,86,10,300,313.4497968366271,1.111034616958079,173.7811938577139
FL-01253,24,93,180,434.2116525590979,1.2613794651350831,371.96253562303923
FL-01254,81,14,180,204.57147838198946,1.1078379527217006,150.95376559111952
FL-01255,74,42,300,426.48189441846347,1.2881280392225412,254.48692399503867
FL-01256,30,105,180,172.48233682009732,1.2437813859083096,281.24958497204653
FL-01257,59,50,150,217.91885808596174,0.8802534621155236,185.30663292343326
FL-01258,87,4,180,379.6524000761079,1.3467301847538775,200.52338635562015
FL-01259,81,18,300,449.22397977887493,1.3044734513647627,244.6244468459095
FL-01260,81,11,150,238.43786970877215,1.2590840713321838,168.77472083823378
FL-01261,14,151,220,264.5170620401195,0.9085655243897017,283.0050631889759
FL-01262,9,180,300,337.992261900359,0.9875975141567546,309.9491209225591
FL-01263,40,150,300,224.05048227125582,1.0752239221113205,258.28513452960317
FL-01264,66,58,220,433.904691555627,0.9959507351595105,263.371451906255
FL-01265,25,211,300,420.7728257520163,0.9594672034732921,345.6293109433372
FL-01266,73,23,180,200.85209918802357,1.363750369113243,173.0780379117366
FL-01267,22,157,220,312.34040613582124,1.2467625724521416,355.07459504162114
FL-01268,4,252,300,421.1897183291175,1.1958304920851752,420.4899320107811
FL-01269,26,122,220,268.06533588619516,0.9581668975972777,272.27482256466135
FL-01270,58,63,220,371.5873879512061,1.442653593588049,287.8095541921972
FL-01271,29,140,220,167.57459251015047,0.9338281273681215,228.02781176015503
FL-01272,87,3,150,363.0410661852613,1.356465652977274,212.28993226868934
FL-01273,37,132,300,203.42854300021244,1.4766708666937052,315.6433337566436
FL-01274,75,19,150,440.704163790058,1.3089649104569654,265.64040758198075
FL-01275,70,55,300,274.40731225316745,1.4950011426292407,251.58282691970518
FL-01276,18,97,180,248.5438519548685,1.2557357818845627,331.83794608497965
FL-01277,85,9,180,444.31114184901975,0.9522222405227265,211.88378608310035
FL-01278,42,83,180,167.55040807513356,0.942673645601558,209.96154276077343
FL-01279,41,139,300,288.81307976702067,1.0271949989788334,268.01742415364936
FL-01280,38,81,220,279.501239201261,0.8049910141547043,192.8792462556202
FL-01281,34,115,220,249.6801309873428,1.277188929057984,324.9495642211979
FL-01282,17,78,150,469.11401620051697,0.9880674492394793,317.537958510797
FL-01283,37,55,150,412.8249377308528,1.370628262604927,338.0444924568097
FL-01284,25,105,180,172.37310746717856,1.0514208553915103,259.2027849242584
FL-01285,76,17,150,400.14060730223395,1.1359695454243188,236.5029691895578
FL-01286,87,8,300,334.55469659507787,1.4759822415922583,182.5145913194592
FL-01287,86,8,300,465.3037630405527,0.9695204861330939,213.96296310499568
FL-01288,85,6,150,259.5309660719255,1.3048778682008177,189.45578684428997
FL-01289,27,70,150,350.95669986335406,1.3285824525137921,361.2192322022196
FL-01290,57,54,150,325.2643461593451,0.9546987102665446,226.60283854029822
FL-01291,31,81,150,321.34631717966204,1.150697785628537,310.47467954317176
FL-01292,6,146,180,309.6368898310244,1.0451413477190779,341.08215165028065
FL-01293,40,73,180,221.97031643629845,1.3403343703800625,283.931214039204
FL-01294,12,82,150,414.49847287233746,1.2357383233203263,372.67130742536114
FL-01295,53,122,300,307.96761145875104,1.133188138402383,255.23242418779725
FL-01296,71,27,180,485.480696250912,1.3455542855334026,292.21306607643794
FL-01297,10,205,300,241.2829495174717,0.964608899005892,291.461497538549
FL-01298,45,94,220,388.9603438694644,1.3275353164090513,336.8155457809659
FL-01299,17,148,300,479.25097787368793,1.405762018464977,424.8889098234894
FL-01300,26,98,150,382.2104130556324,1.4150351177653007,412.9207371642645
FL-01301,85,9,220,454.9455176660881,1.3485715151137225,252.5385294381498
FL-01302,62,39,180,439.6183359149521,1.0856099168987883,247.07558592501158
FL-01303,46,54,180,276.04120042115136,1.4872656159024789,293.93839509099786
FL-01304,64,42,220,360.0433789788238,1.065715550675708,230.75612982894708
FL-01305,2,281,300,204.69146893397445,1.247037779371698,386.3457663964891
FL-01306,54,62,180,337.43405894345983,0.9127519246486281,225.9351640301051
FL-01307,65,29,150,230.64769013501802,1.486314229045475,251.54446714563855
FL-01308,51,59,220,410.30788523335593,1.2927901453052644,322.7307111025596
FL-01309,53,54,150,334.8204476622436,1.327364281672458,296.9657257617564
FL-01310,36,109,220,293.9295769210812,0.8460436923878013,240.22951949374266
FL-01311,26,97,180,244.07898365844216,1.3343924699544703,340.30127845125304
FL-01312,29,151,300,499.5444686444504,1.342306400454421,382.08200928623205
FL-01313,21,115,220,175.09868230972643,1.2702409084535609,303.4790159136788
FL-01314,11,167,220,165.246238200347,1.0043367296532406,293.02773503555863
FL-01315,40,82,150,226.0400901728526,1.1427830295126171,266.9671540891644
FL-01316,11,105,180,489.8753605197369,0.8773040599161016,322.6155319909303
FL-01317,36,75,150,492.73335891199457,1.1301109465214068,348.47783318923666
FL-01318,59,47,180,379.2247071702476,0.9706766968202835,239.31617251579794
FL-01319,39,66,150,458.0373335222417,1.0443678905458575,305.6061266576772
FL-01320,54,61,220,224.88660579427838,0.913820285882589,213.54205282183602
FL-01321,55,54,150,490.21473296181824,0.9610380574228279,281.1955072789358
FL-01322,24,174,300,199.97469754884764,0.8535980492740814,219.3461452150597
FL-01323,22,111,180,185.39381586358041,1.443930956505845,352.3482982520479
FL-01324,69,30,180,189.27403873654552,1.1712874815827825,194.1753616054024
FL-01325,56,55,220,350.59477314539765,1.0777193798839177,247.55764660928455
FL-01326,33,72,180,423.3410402513183,1.1745204489381487,333.69959042585634
FL-01327,36,159,300,278.3335122561216,1.239805259937087,300.86343688303265
FL-01328,20,79,150,492.2635957251443,1.4453151553585444,449.884616066857
FL-01329,83,14,220,302.04704834141535,0.9250850666004193,173.96780490089063
FL-01330,81,22,300,202.6569927706257,1.0068867490446523,159.02429369920526
FL-01331,62,42,180,313.0883618651478,1.4830525354408803,281.3283240254211
FL-01332,73,26,180,387.66300789785396,1.059835090653967,233.7284210021802
FL-01333,26,159,300,441.2790231765325,0.8157931555301294,280.9788914001729
FL-01334,66,25,150,310.5689014848075,0.9033504448460112,190.06416141269207
FL-01335,73,20,150,357.7623891172086,0.8184370912239864,204.15134043188593
FL-01336,73,35,220,243.57064925559868,1.49294619969451,244.76292554666975
FL-01337,40,86,180,376.0707842419299,0.9952095942938561,273.19010255679405
FL-01338,17,173,300,495.0901803826203,1.4464799298553581,450.73505625945444
FL-01339,1,116,150,167.16875040572785,1.4971203930318011,412.11169127209615
FL-01340,89,1,220,460.2857347468087,1.21988885480018,218.37072854464688
FL-01341,61,39,180,346.79887596863296,0.8232374205458932,208.31090995539844
FL-01342,43,57,180,238.23453084680497,0.857114141270849,213.6756065356271
FL-01343,42,112,220,484.2113985032403,1.1371123385755144,347.4721930376153
FL-01344,25,108,220,319.1740060706146,1.0843204090380403,298.3561622282821
FL-01345,39,58,150,266.091588085685,1.2243241140472374,285.94889154591107
FL-01346,35,130,300,213.5241698947944,1.1071934667979548,252.27875735537498
